time,open,high,low,close,EMA
1621144800,3783.35,3879,3778.18,3860.75,3877.1570061207944
1621148400,3860.75,3867.95,3823.46,3866.75,3876.7488882337043
1621152000,3866.62,3867.99,3789.67,3797.19,3873.6289318323825
1621155600,3797.18,3830.97,3795,3813.72,3871.2795619566027
1621159200,3813.72,3860.66,3811.71,3848.26,3870.376834036736
1621162800,3848.25,3849.76,3786.43,3789.69,3867.212644466668
1621166400,3789.98,3804.49,3693.99,3707.51,3860.9497956640535
1621170000,3707.87,3730.91,3675.51,3728.01,3855.7364703438943
1621173600,3728,3755.85,3656.16,3677.25,3848.7370009186434
1621177200,3677.12,3691.62,3630.37,3633.45,3840.2943734316377
1621180800,3633.53,3671.23,3552,3577.29,3829.9804764343185
1621184400,3577.29,3630,3450,3605.35,3821.1714381427764
1621188000,3606.71,3661,3464.18,3474.31,3807.569028803844
1621191600,3474.25,3525.12,3346.72,3419.22,3792.3396551252617
1621195200,3419.81,3465,3343.06,3359.09,3775.34947257133
1621198800,3359.09,3510,3350,3476.59,3763.6334148234346
1621202400,3476.25,3577.63,3470.28,3532.35,3754.5634769872213
1621206000,3532.58,3588.98,3515,3582.1,3747.8002033798793
1621209600,3581.81,3587.06,3458.54,3465.98,3736.7484306983156
1621213200,3466.21,3476.08,3378.83,3416.64,3724.1951589062246
1621216800,3416.65,3457.36,3363.54,3382.14,3710.7812311059806
1621220400,3382.14,3399.99,3212,3240.13,3692.3243200822167
1621224000,3240.74,3330.37,3102,3326.78,3677.9892487064435
1621227600,3326.46,3342.1,3213,3339,3664.6955526787397
1621231200,3339,3451.97,3320.29,3399.55,3654.2976878678087
1621234800,3399.52,3531.08,3397.43,3520.85,3649.064445206326
1621238400,3520.87,3575.24,3471.85,3541.11,3644.8309375511762
1621242000,3540.46,3554.19,3473.69,3510.02,3639.544234117797
1621245600,3510.02,3521.71,3435.64,3443.69,3631.863675917099
1621249200,3443.52,3525,3427.78,3516.52,3627.340394508585
1621252800,3516.71,3544.48,3451.85,3477.9,3621.4799868807977
1621256400,3477.89,3490.41,3416.27,3455.48,3614.9701834737075
1621260000,3455.98,3464.25,3350,3388.46,3606.087431180621
1621263600,3388.44,3412.44,3266.66,3284.75,3593.485963291185
1621267200,3284.99,3335.47,3200.37,3204.13,3578.2171019856482
1621270800,3204.78,3250,3121.48,3201.7,3563.4517254371913
1621274400,3201.7,3377.74,3168,3351.63,3555.144991106321
